"V1","V2"
4866000,4864000
4546000,5074000
5246000,4784000
4686000,4714000
4796000,4804000
5066000,4864000
4486000,4474000
5186000,4784000
4786000,4854000
4936000,4834000
4566000,4544000
4786000,4734000
4566000,4584000
4766000,4714000
4506000,5024000
4706000,4704000
4446000,4254000
4736000,4694000
4416000,4614000
4886000,4814000
5176000,4794000
4676000,4604000
4616000,4584000
4426000,4534000
5266000,4774000
4596000,4604000
4976000,4904000
4856000,4874000
4706000,4634000
4946000,4824000
4096000,4224000
5006000,4924000
4876000,4914000
4546000,5084000
4336000,4254000
5036000,4884000
4896000,4824000
4716000,4694000
5096000,4854000
5106000,4854000
4966000,4864000
5276000,4764000
4116000,3964000
4636000,4594000
4686000,4694000
5046000,4864000
4836000,4844000
4846000,4894000
4536000,5034000
4846000,4904000
5116000,4844000
4976000,4864000
4536000,4954000
4666000,4604000
4586000,5024000
4776000,4734000
4326000,4274000
5276000,4754000
4586000,5064000
4976000,4894000
4906000,4874000
4776000,4774000
4996000,4894000
5216000,4784000
4986000,4814000
4156000,4224000
4526000,4904000
4886000,4754000
4586000,5034000
5266000,4764000
4686000,4704000
4506000,5034000
4126000,4224000
5056000,4864000
5036000,4894000
4876000,4924000
4606000,4584000
4556000,4944000
4576000,5044000
4666000,4614000
4226000,4014000
4966000,4904000
4366000,4444000
4326000,4234000
4376000,4284000
5226000,4774000
4546000,4964000
4716000,4624000
4526000,4304000
4116000,4134000
5196000,4774000
4746000,4704000
4676000,4674000
4986000,4874000
4646000,4594000
5016000,4914000
4966000,4854000
4536000,4294000
4346000,4424000
5006000,4804000
4936000,4844000
4416000,4624000
4466000,4304000
5236000,4774000
4526000,4274000
4806000,4744000
4536000,4514000
4856000,4844000
4556000,4934000
4506000,5014000
5256000,4774000
4136000,4304000
5006000,4904000
4546000,5094000
4116000,4004000
4886000,4804000
5076000,4854000
4926000,4914000
4876000,4854000
4696000,4694000
5026000,4904000
4506000,4894000
4686000,4604000
4886000,4794000
5086000,4844000
4286000,4154000
4566000,4994000
4956000,4814000
5266000,4754000
4356000,4434000
4586000,5014000
4726000,4604000
4886000,4904000
4526000,4374000
5036000,4874000
4796000,4824000
4336000,4424000
4876000,4814000
4816000,4844000
4286000,4434000
4966000,4874000
4456000,4764000
4996000,4884000
4716000,4604000
4786000,4804000
4946000,4884000
4886000,4914000
4476000,4284000
4966000,4884000
4626000,4594000
5126000,4824000
4906000,4844000
4696000,4684000
4806000,4734000
4466000,4254000
4106000,4284000
4876000,4884000
4206000,4024000
4956000,4894000
4826000,4844000
5206000,4774000
4786000,4774000
4956000,4864000
4976000,4824000
4536000,4534000
4476000,4754000
4106000,4174000
4776000,4724000
5156000,4804000
5166000,4794000
4526000,5064000
4966000,4894000
4866000,4894000
4726000,4684000
5006000,4914000
4746000,4694000
4286000,4124000
4966000,4844000
5096000,4844000
4926000,4884000
4896000,4834000
4136000,3964000
4866000,4824000
4656000,4594000
4086000,4294000
4536000,5064000
4296000,4434000
4856000,4904000
4886000,4894000
4926000,4934000
4956000,4854000
4866000,4714000
4106000,4064000
5246000,4774000
4676000,4684000
5026000,4894000
4936000,4914000
4566000,5134000
4956000,4874000
4776000,4714000
4206000,3994000
4356000,4454000
4426000,4624000
4126000,4354000
4996000,4814000
4976000,4854000
4856000,4884000
4316000,4414000
4106000,4074000
4526000,5084000
4706000,4694000
4526000,4504000
5216000,4774000
4126000,4184000
4456000,4784000
5016000,4884000
4516000,4324000
4116000,4014000
4956000,4824000
4976000,4834000
4696000,4704000
4536000,4274000
5066000,4854000
4776000,4804000
4956000,4844000
4166000,4354000
4256000,4054000
4946000,4834000
4556000,5104000
5006000,4824000
4706000,4684000
4126000,3964000
4676000,4594000
4686000,4664000
4726000,4614000
4596000,4594000
4886000,4784000
5036000,4864000
4816000,4734000
4546000,5104000
4966000,4834000
4846000,4844000
4476000,4764000
4666000,4584000
4136000,4144000
4886000,4884000
4426000,4554000
4206000,4044000
4926000,4864000
4196000,3984000
4536000,5094000
4446000,4974000
5146000,4814000
4586000,5074000
5256000,4764000
4266000,4174000
4796000,4734000
4986000,4824000
4416000,4254000
5076000,4844000
4536000,4944000
5016000,4794000
4746000,4684000
5116000,4834000
4976000,4844000
4926000,4924000
4736000,4684000
5186000,4774000
5016000,4724000
4426000,4244000
4906000,4864000
5056000,4854000
4546000,4974000
4946000,4874000
4476000,4254000
4896000,4874000
4536000,4914000
4116000,4234000
4956000,4884000
5006000,4814000
4356000,4224000
4926000,4874000
5046000,4854000
4986000,4864000
4176000,4244000
4906000,4854000
4506000,4504000
4656000,4564000
4516000,5084000
4416000,4584000
5026000,4874000
4996000,4874000
4506000,4494000
4686000,4684000
4966000,4814000
4536000,5024000
4856000,4894000
4446000,4594000
4806000,4794000
4936000,4854000
4516000,4374000
4796000,4854000
4326000,4434000
5276000,4744000
4986000,4834000
5036000,4854000
4936000,4874000
4806000,4804000
5136000,4814000
4516000,4364000
4396000,4254000
5106000,4844000
4506000,4284000
4516000,4274000
5016000,4904000
4446000,4704000
4936000,4904000
4696000,4654000
4966000,4824000
4736000,4594000
4096000,4244000
4956000,4834000
4526000,5074000
4556000,4994000
4796000,4834000
4996000,4824000
4606000,5104000
4646000,4584000
5066000,4844000
4386000,4274000
4526000,5094000
5186000,4764000
4826000,4834000
4216000,4024000
5196000,4764000
4386000,4224000
4596000,5044000
4936000,4884000
4576000,4584000
4526000,4964000
4936000,4894000
5236000,4764000
4146000,3954000
4606000,5114000
4386000,4264000
4556000,5024000
4876000,4804000
4946000,4844000
4456000,4994000
4716000,4684000
4486000,4304000
4386000,4214000
4616000,4594000
4476000,4244000
4136000,4244000
5256000,4754000
4386000,4454000
4946000,4864000
5016000,4874000
4516000,4334000
4886000,4854000
5176000,4784000
4446000,4614000
5246000,4764000
4886000,4774000
4656000,4584000
4656000,4574000
4386000,4234000
4986000,4844000
5006000,4834000
5026000,4864000
4566000,5014000
4516000,4504000
4766000,4704000
4886000,4874000
4896000,4844000
4296000,4194000
4096000,4174000
4726000,4594000
5006000,4894000
4306000,4424000
5306000,4724000
4316000,4184000
5026000,4854000
4796000,4844000
5086000,4834000
5146000,4804000
4436000,4564000
4486000,5004000
5046000,4844000
4506000,4464000
4996000,4834000
4716000,4634000
5266000,4744000
4886000,4764000
4546000,4274000
4696000,4584000
4946000,4854000
4536000,5084000
4776000,4784000
4816000,4724000
5306000,4714000
4986000,4854000
4806000,4844000
5016000,4834000
4816000,4744000
4176000,4234000
4826000,4824000
5096000,4834000
5206000,4764000
4296000,4144000
4866000,4884000
5076000,4834000
4936000,4864000
4806000,4754000
4806000,4724000
5226000,4764000
5056000,4844000
4546000,4284000
5046000,4834000
5036000,4844000
4836000,4824000
4636000,4584000
4546000,4534000
4866000,4874000
4416000,4574000
4426000,4644000
5216000,4764000
4456000,5004000
4386000,4284000
5316000,4704000
4756000,4684000
4696000,4594000
4796000,4794000
5066000,4834000
4996000,4844000
4796000,4764000
4536000,5054000
5026000,4844000
4996000,4864000
4276000,4434000
4866000,4814000
4786000,4724000
4446000,4684000
4216000,4044000
4576000,4564000
4536000,4964000
4786000,4714000
4476000,4304000
4596000,4584000
4436000,4664000
4426000,4594000
4706000,4644000
5006000,4884000
4166000,4374000
5016000,4824000
4756000,4704000
4556000,4534000
5016000,4844000
5056000,4834000
4706000,4594000
4526000,4414000
4506000,4484000
4826000,4734000
5016000,4814000
4476000,4994000
5156000,4794000
4776000,4704000
5016000,4894000
4496000,5024000
5116000,4824000
4486000,4244000
4516000,4354000
4816000,4794000
5006000,4844000
4856000,4834000
4116000,4304000
4426000,4664000
4576000,4574000
4486000,4874000
4516000,5074000
4446000,4604000
4476000,4294000
4586000,4584000
4686000,4594000
4706000,4674000
4436000,4614000
4176000,3964000
4706000,4584000
4596000,4564000
5036000,4834000
4586000,5084000
5306000,4704000
4706000,4554000
4536000,4374000
4716000,4574000
4106000,4334000
4496000,4474000
5136000,4804000
4236000,4404000
5016000,4804000
4346000,4434000
4336000,4214000
4126000,4334000
4876000,4864000
5106000,4834000
4566000,5094000
4496000,4294000
4786000,4704000
4576000,4554000
4426000,4234000
5296000,4714000
5006000,4874000
4276000,4114000
4206000,3984000
5146000,4794000
4516000,5014000
4646000,4574000
5026000,4834000
5126000,4814000
4706000,4574000
4696000,4674000
4806000,4814000
5016000,4864000
4726000,4624000
4876000,4794000
4706000,4564000
5046000,4824000
4836000,4834000
4586000,5094000
4846000,4554000
4516000,4494000
4436000,4594000
4406000,4484000
5026000,4814000
4246000,4404000
4466000,4994000
4766000,4674000
4836000,4814000
4686000,4674000
4226000,4044000
4456000,4974000
4796000,4724000
4876000,4874000
4446000,4584000
4796000,4714000
5026000,4824000
4556000,4914000
5176000,4774000
5216000,4754000
4586000,4574000
4866000,4804000
4536000,5074000
5166000,4754000
4526000,4314000
4566000,5044000
5296000,4724000
4436000,4234000
4096000,4144000
4886000,4864000
5246000,4754000
4896000,4864000
5096000,4824000
4626000,4584000
5066000,4824000
4476000,4844000
4176000,4384000
4526000,5014000
4876000,4744000
5016000,4854000
4516000,5064000
4876000,4644000
4516000,5054000
5036000,4824000
4526000,4974000
4106000,4084000
4716000,4674000
4796000,4704000
4436000,4674000
4526000,4264000
4756000,4694000
4746000,4584000
5256000,4744000
4756000,4674000
4496000,5014000
5056000,4824000
5176000,4744000
4736000,4584000
4666000,4574000
5076000,4824000
4436000,4584000
5086000,4824000
4796000,4774000
4856000,4574000
4596000,5064000
4646000,4564000
4676000,4584000
5276000,4734000
4576000,5024000
4486000,4794000
4896000,4854000
5236000,4754000
5226000,4754000
4256000,4044000
4376000,4274000
5036000,4814000
5026000,4804000
5316000,4694000
4826000,4724000
5176000,4734000
5026000,4794000
4456000,4244000
5166000,4764000
4556000,5134000
4556000,5124000
4996000,4854000
4306000,4144000
4556000,5114000
4156000,4364000
4446000,4574000
5016000,4734000
5166000,4784000
4156000,4234000
5236000,4744000
4696000,4554000
5166000,4744000
4736000,4604000
4776000,4664000
4396000,4484000
4816000,4714000
4716000,4564000
5016000,4714000
4536000,4384000
4576000,4544000
4636000,4574000
4096000,4184000
5156000,4764000
4226000,4404000
4806000,4714000
4466000,4834000
5156000,4774000
5296000,4704000
5006000,4864000
5046000,4814000
5176000,4754000
4986000,4634000
4846000,4834000
5206000,4754000
4416000,4234000
4436000,4734000
4666000,4564000
4816000,4834000
4496000,4234000
5176000,4764000
4696000,4664000
5136000,4794000
4716000,4644000
5156000,4784000
5036000,4804000
4526000,4444000
4826000,4794000
4716000,4554000
5246000,4744000
4776000,4794000
4156000,3944000
5006000,4854000
4126000,4174000
4766000,4664000
5196000,4754000
5186000,4754000
4726000,4674000
4526000,4404000
4596000,4574000
4856000,4824000
4806000,4824000
4846000,4814000
4426000,4574000
4376000,4264000
4396000,4494000
4226000,4024000
5216000,4744000
4446000,4764000
5106000,4824000
4706000,4664000
4826000,4804000
5146000,4784000
4696000,4574000
4846000,4824000
4146000,4364000
4766000,4684000
4716000,4664000
4876000,4624000
4566000,5114000
4746000,4674000
4546000,4524000
5226000,4744000
4736000,4614000
4856000,4704000
5166000,4774000
4446000,4754000
4506000,4274000
5026000,4784000
4776000,4654000
4486000,5014000
5246000,4734000
5056000,4814000
4806000,4704000
4986000,4624000
4506000,4264000
5046000,4804000
4586000,4564000
4546000,5024000
5286000,4724000
4286000,4454000
5126000,4804000
4776000,4674000
4866000,4724000
4126000,4304000
4766000,4694000
4426000,4564000
5306000,4694000
4546000,4914000
4446000,4244000
4816000,4804000
4806000,4834000
4536000,4304000
4396000,4504000
4876000,4634000
4826000,4814000
4486000,4294000
4546000,4984000
4706000,4654000
4686000,4584000
4696000,4564000
5116000,4814000
4486000,4224000
4746000,4574000
5096000,4814000
4466000,4244000
4546000,5034000
4416000,4244000
4736000,4624000
4136000,4364000
5266000,4734000
4526000,5054000
4616000,4574000
5066000,4814000
4536000,4974000
4486000,4284000
4626000,4574000
5036000,4794000
5186000,4734000
5086000,4814000
4596000,4554000
4516000,4264000
4726000,4634000
4806000,4514000
5076000,4814000
4566000,4534000
4456000,4814000
4346000,4444000
4816000,4784000
4716000,4544000
4996000,4654000
4506000,5054000
4736000,4674000
5286000,4714000
4386000,4474000
4446000,4694000
4716000,4654000
4096000,4314000
4256000,4094000
4576000,5034000
4526000,4324000
4076000,4294000
4496000,4284000
4206000,3974000
4456000,4804000
4686000,4554000
4546000,4264000
4526000,4494000
4306000,4194000
4296000,4134000
4856000,4814000
4386000,4244000
4406000,4244000
4566000,5124000
4126000,4364000
4476000,5004000
4556000,5034000
4856000,4694000
5256000,4734000
4716000,4594000
4696000,4544000
4206000,4004000
4546000,4294000
4346000,4234000
4786000,4654000
4746000,4664000
4436000,4684000
4856000,4584000
5166000,4734000
4546000,4514000
5156000,4754000
4456000,4794000
4536000,4504000
5276000,4724000
4866000,4604000
4996000,4644000
4426000,4654000
4506000,5064000
4486000,4864000
5046000,4794000
4556000,4284000
4746000,4594000
4706000,4544000
4816000,4704000
5186000,4744000
4806000,4694000
4746000,4614000
4786000,4664000
5056000,4804000
5236000,4734000
4576000,4494000
4526000,4924000
5206000,4744000
4686000,4544000
4626000,4484000
5126000,4794000
4876000,4784000
4606000,4574000
4856000,4714000
4426000,4224000
4476000,4234000
4566000,4504000
4576000,4504000
4606000,4564000
4876000,4754000
4216000,4004000
5116000,4804000
5106000,4814000
4756000,4574000
4826000,4714000
5136000,4784000
4626000,4494000
4486000,5024000
4806000,4764000
4836000,4724000
5216000,4724000
5146000,4774000
5306000,4684000
4796000,4694000
4306000,4164000
5216000,4734000
4726000,4664000
4756000,4644000
4486000,4274000
4656000,4554000
4106000,4274000
4816000,4754000
4756000,4664000
4996000,4634000
4436000,4714000
4836000,4544000
4726000,4654000
4556000,4274000
4726000,4644000
4846000,4564000
5316000,4684000
4496000,4274000
4206000,4014000
5296000,4694000
5226000,4734000
4546000,4504000
4746000,4564000
4416000,4634000
4416000,4524000
4746000,4624000
4866000,4794000
4516000,4484000
5176000,4724000
4426000,4614000
4786000,4644000
4386000,4254000
4336000,4244000
5166000,4724000
4726000,4544000
4736000,4664000
5216000,4714000
4506000,4474000
5306000,4674000
4576000,4534000
4526000,4364000
4726000,4574000
5036000,4784000
4596000,5074000
4376000,4214000
4726000,4584000
4736000,4654000
4386000,4204000
5286000,4704000
4566000,4514000
4716000,4584000
4736000,4574000
4406000,4574000
4496000,4224000
4336000,4204000
4166000,4244000
5026000,4774000
4826000,4744000
4826000,4704000
5136000,4774000
4556000,4294000
4816000,4624000
4856000,4804000
4846000,4804000
4786000,4694000
4206000,4384000
4106000,4314000
5106000,4804000
4996000,4624000
5096000,4804000
5226000,4724000
5026000,4724000
4806000,4784000
5206000,4734000
4596000,5054000
5146000,4764000
4776000,4684000
4316000,4154000
4076000,4214000
4786000,4784000
4746000,4644000
4516000,4924000
5046000,4784000
5006000,4654000
4186000,3984000
5086000,4804000
5066000,4804000
5206000,4724000
5056000,4794000
4306000,4184000
4826000,4784000
4356000,4554000
4776000,4694000
4686000,4564000
5026000,4734000
4676000,4574000
4216000,3984000
4466000,5004000
4506000,5074000
4436000,4224000
5186000,4724000
4666000,4554000
4816000,4614000
4176000,4254000
4306000,4434000
4166000,4364000
5226000,4714000
5036000,4774000
4496000,4884000
4876000,4774000
4436000,4604000
5196000,4744000
4776000,4644000
5246000,4724000
4806000,4654000
4746000,4604000
4806000,4644000
5076000,4804000
4816000,4764000
4746000,4654000
4416000,4224000
5016000,4704000
5036000,4764000
4686000,4574000
4166000,4384000
4126000,4314000
4876000,4764000
4226000,4004000
5116000,4794000
5006000,4684000
5236000,4724000
5006000,4644000
4836000,4804000
4356000,4544000
4816000,4824000
4536000,4984000
5066000,4794000
4816000,4634000
4796000,4654000
4856000,4684000
4616000,4494000
4476000,5014000
4276000,4454000
5006000,4674000
4626000,4564000
4366000,4554000
4806000,4614000
4766000,4654000
4336000,4224000
4986000,4614000
4806000,4634000
4126000,4054000
4786000,4674000
4796000,4644000
5156000,4734000
4616000,4564000
4846000,4774000
5046000,4764000
5266000,4724000
4086000,4244000
4406000,4584000
4836000,4794000
4426000,4604000
4836000,4784000
4806000,4624000
5156000,4744000
4556000,4524000
4726000,4554000
5036000,4744000
4286000,4464000
4846000,4784000
4726000,4564000
4726000,4534000
4806000,4684000
4456000,4824000
4796000,4664000
4786000,4794000
5256000,4724000
4296000,4464000
5046000,4774000
4536000,4364000
4796000,4514000
4806000,4664000
4786000,4634000
5156000,4724000
4086000,4224000
5306000,4664000
5076000,4794000
5036000,4754000
4136000,3954000
5006000,4664000
4536000,4424000
4816000,4694000
4816000,4644000
4486000,4264000
4496000,4244000
5126000,4784000
5296000,4684000
5276000,4714000
4866000,4614000
4186000,3974000
4736000,4634000
4316000,4144000
4276000,4444000
5106000,4794000
4536000,4394000
4416000,4604000
4736000,4644000
4576000,5014000
4216000,3994000
4586000,4554000
4826000,4754000
